time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,OD_sub,logistic_growth_rate,logistic_carrying_capacity,gp_OD600,log_OD600,gp_OD600_std,log_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
949.1666666666666,37.1,0.654,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.654,0.005601274999999999,0.6976875,0.669417,0.647165,0.02395680655660284,0.03766733952560148,0.0001053295,3.246541403341112e-05,6577.395,9508.017854400676
974.1666666666666,37.0,0.658,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.658,0.005601274999999999,0.6976875,0.6728585,0.6543895,0.022697924201620787,0.03772463228184888,5.676165e-05,3.198840143274061e-05,11756.4,227008.05899151746
999.1666666666666,37.1,0.662,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.662,0.005601274999999999,0.6976875,0.6727645,0.6588345,0.023454267756025403,0.03759822066197064,1.290985e-05,3.1821266918704945e-05,15473.1,883305.312929464
1024.1666666666667,37.1,0.663,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.663,0.005601274999999999,0.6976875,0.6730165,0.6646380000000001,0.02369428584271248,0.03795949168736278,-2.175815e-05,3.213546207467634e-05,-15558.400000000001,4157344.044836563
1049.1666666666667,37.0,0.664,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.664,0.005601274999999999,0.6976875,0.671062,0.668366,0.022896870018576775,0.037899729238909476,-4.9485950000000003e-05,3.28763040749615e-05,-12657.95,456894.4452063965
1074.1666666666667,37.0,0.666,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.666,0.005601274999999999,0.6976875,0.671193,0.672581,0.0224045912904539,0.037639329028719144,-6.88107e-05,3.3370016055356454e-05,-9771.04,131996.6656804564
1099.1666666666667,37.0,0.667,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.667,0.005601274999999999,0.6976875,0.6686019999999999,0.6763445,0.024499417179560088,0.03727694609777486,-8.13793e-05,3.43750219437028e-05,-8433.564999999999,691286.0369330734
1124.1666666666667,37.0,0.668,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.668,0.005601274999999999,0.6976875,0.6655925,0.679018,0.023764379296910734,0.03736086021402537,-8.4597e-05,3.453962307100647e-05,-8116.405,14167.003901144046
1149.1666666666667,37.0,0.669,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.669,0.005601274999999999,0.6976875,0.6637375,0.6797275,0.02306143921051716,0.037773084095876916,-8.032615e-05,3.594262289564099e-05,-8513.18,42826.69026912409
1174.1666666666667,37.0,0.67,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.67,0.005601274999999999,0.6976875,0.6618664999999999,0.6828175000000001,0.023201684602157425,0.037450242085933755,-6.893945e-05,3.6870756441939365e-05,-9582.575,1232910.4778187864
1199.1666666666667,37.1,0.67,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.67,0.005601274999999999,0.6976875,0.6598904999999999,0.6851495000000001,0.022739597852070432,0.03791296485304829,-4.860795e-05,3.881713157437557e-05,-11961.95,1070070.0782087655
1224.1666666666667,37.1,0.671,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.671,0.005601274999999999,0.6976875,0.6603415,0.685848,0.023973005057022174,0.03818581172994516,-2.107815e-05,4.203355915673723e-05,-11535.25,1754626.1725430728
1249.1666666666667,37.0,0.671,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.671,0.005601274999999999,0.6976875,0.6592945,0.6889689999999999,0.023030481475716527,0.038045529955540835,1.41631e-05,4.671124092768294e-05,10094.8,678021.202618958
1274.1666666666667,37.0,0.672,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.672,0.005601274999999999,0.6976875,0.662451,0.6882465,0.023553391713370227,0.038261162635131234,5.29942e-05,5.363010693041763e-05,9156.42,245950.69985794695
1299.1666666666667,37.1,0.673,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.673,0.005601274999999999,0.6976875,0.6621215,0.689467,0.02333166128054517,0.038282111537614925,9.822695e-05,6.314536708118933e-05,6441.37,72843.63866025454
1324.1666666666667,37.1,0.673,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.673,0.005601274999999999,0.6976875,0.6646755,0.690561,0.023680603098111465,0.037701597301665814,0.0001499095,7.599793160274353e-05,4534.219999999999,53272.650155488765
1349.1666666666667,37.1,0.674,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.674,0.005601274999999999,0.6976875,0.668798,0.6936195,0.023433647775495576,0.03815272078299976,0.00020217249999999998,9.16810542233314e-05,3376.66,383452.9301516145
1374.1666666666667,37.1,0.675,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.675,0.005601274999999999,0.6976875,0.674339,0.693563,0.024024085119590907,0.037645326449726235,0.0002625395,0.0001108576585942827,2618.285,16809.093969862846
1399.1666666666667,37.0,0.674,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.674,0.005601274999999999,0.6976875,0.682652,0.6938555,0.025244017453096054,0.038280023016913266,0.0003236395,0.00013349300958492754,2122.115,6564.131945548484
1424.1666666666667,37.1,0.674,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1,0.674,0.005601274999999999,0.6976875,0.6926905000000001,0.692847,0.027234052748853474,0.03754168004615658,0.000389914,0.00015871925530351778,1767.26,25545.145109292454
24.166666666666668,37.0,0.042,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.042,0.00148182,6.864125,0.04061035,0.04525275,0.004057888201813869,0.0357091397061455,4.119095e-05,8.076407030726382e-05,5692.094999999999,354084.9094444572
49.16666666666666,37.0,0.042,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.042,0.00148182,6.864125,0.04146305,0.045963199999999996,0.0033187486180198547,0.03637569994818704,4.73218e-05,5.2119358040953094e-05,9415.285,1389769.0001599928
74.16666666666667,37.0,0.042,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.042,0.00148182,6.864125,0.0425623,0.0465415,0.003538593572468436,0.03644514349052413,4.675935e-05,3.172733548196409e-05,13471.15,4049595.1989044156
99.16666666666669,37.0,0.043,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.043,0.00148182,6.864125,0.043546,0.047800350000000005,0.0033522449758613838,0.035807812598164304,4.35245e-05,1.992862513470279e-05,15570.75,202620.9510155192
124.16666666666669,37.0,0.044,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.044,0.00148182,6.864125,0.0446297,0.051042000000000004,0.0033627380196221313,0.036100097153374144,3.850015e-05,1.7519336217964625e-05,17511.15,489856.38594500505
149.16666666666666,37.0,0.044,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.044,0.00148182,6.864125,0.045630550000000006,0.051781900000000006,0.003345410166250858,0.03569432082455815,3.285e-05,1.8250035511995887e-05,19552.15,926770.2838293029
174.16666666666666,37.1,0.045,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.045,0.00148182,6.864125,0.04635015,0.0536022,0.0033648733052808583,0.03681902431518531,2.61718e-05,1.9717659503455124e-05,21707.55,1818780.7695653809
199.16666666666663,37.0,0.047,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.047,0.00148182,6.864125,0.046956,0.05575215,0.003345342580896539,0.03573540004241383,2.1086049999999998e-05,1.9610110023174995e-05,22939.15,795969.5800547276
224.16666666666663,37.0,0.047,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.047,0.00148182,6.864125,0.04756185,0.05879495,0.003348183769588521,0.0351843845140804,1.7459850000000002e-05,1.7610565179154646e-05,27436.05,2201985.921101802
249.16666666666663,37.0,0.048,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.048,0.00148182,6.864125,0.04808915,0.0613061,0.0034937308403150255,0.03627464660819302,1.46892e-05,1.5582858884533428e-05,32615.95,1748677.5957108336
274.1666666666667,37.1,0.049,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.049,0.00148182,6.864125,0.04848625,0.06264395,0.003367592578959906,0.035999882135505305,1.423785e-05,1.4111668947423099e-05,35279.45,331367892.6116597
299.1666666666667,37.0,0.05,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.05,0.00148182,6.864125,0.048591300000000004,0.0644246,0.003391951481606537,0.0354385034444258,1.4831649999999999e-05,1.2958473680701276e-05,37566.9,926700.0578770267
324.1666666666667,37.1,0.051,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.051,0.00148182,6.864125,0.0489435,0.06627369999999999,0.0034230874429894914,0.036088585781435485,1.8544299999999998e-05,1.3221672628816285e-05,32950.8,537780.5692528067
349.1666666666667,37.1,0.051,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.051,0.00148182,6.864125,0.049585500000000005,0.07124855,0.003222498776158603,0.03592646954001779,2.446225e-05,1.396720371149311e-05,27382.15,3145766.343948346
374.1666666666667,37.0,0.051,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.051,0.00148182,6.864125,0.050351999999999994,0.0729245,0.003333721283598255,0.036121893623586296,3.0622750000000004e-05,1.5194547750579502e-05,22415.3,1602268.0282775862
399.1666666666667,37.1,0.052,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.052,0.00148182,6.864125,0.051123749999999996,0.07489370000000001,0.0033431088802579486,0.035841094437199975,3.851805e-05,1.5945504528422378e-05,17938.35,148846.08695796476
424.1666666666667,37.0,0.054,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.054,0.00148182,6.864125,0.0523895,0.07808794999999999,0.0033432475948235695,0.03596239231828982,4.72428e-05,1.5900917033501077e-05,14662.2,47217.7103277383
449.1666666666667,37.1,0.054,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.054,0.00148182,6.864125,0.0535431,0.0804173,0.003154439379055422,0.0358577042748205,5.46158e-05,1.4989372129998315e-05,12691.349999999999,5162.133149329024
474.1666666666667,37.1,0.055,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.055,0.00148182,6.864125,0.05486065,0.0842202,0.0033684712761539704,0.035346482842381274,6.353775e-05,1.470016490746924e-05,10909.2,3279.704963790968
499.1666666666667,37.0,0.057,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.057,0.00148182,6.864125,0.056460750000000004,0.0876333,0.003269963903687606,0.03644424882353876,7.026204999999999e-05,1.343543999147912e-05,9865.165,2256.488200288296
524.1666666666666,37.0,0.057,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.057,0.00148182,6.864125,0.058450249999999995,0.09066379999999999,0.003286618585747931,0.03628884420844343,7.622e-05,1.244286925210208e-05,9094.035,1685.0314399234242
549.1666666666666,37.0,0.059,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.059,0.00148182,6.864125,0.060609449999999995,0.09435665,0.003376969768594015,0.037014131338341735,8.064965e-05,1.211792077077616e-05,8594.55,1680.4165449094626
574.1666666666666,37.1,0.06,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.06,0.00148182,6.864125,0.06218785,0.09843835000000001,0.0032830316380171648,0.03615897473520731,8.346039999999999e-05,1.2378259500500755e-05,8305.105,1698.4612144396883
599.1666666666666,37.1,0.062,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.062,0.00148182,6.864125,0.0645278,0.10099,0.003240843530080272,0.036011274961625796,8.570395e-05,1.3555547117875078e-05,8087.6900000000005,1659.6911309345996
624.1666666666666,37.0,0.067,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.067,0.00148182,6.864125,0.06672525,0.1046445,0.0033261814548535876,0.03656138272125862,8.69679e-05,1.3641790541095424e-05,7970.15,1485.650938683993
649.1666666666666,37.0,0.065,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.065,0.00148182,6.864125,0.0689582,0.10815050000000001,0.003166774657508761,0.036095325869579996,8.688815e-05,1.4699902631617849e-05,7977.46,1694.6793825992868
674.1666666666666,37.0,0.07,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.07,0.00148182,6.864125,0.07104279999999999,0.1123305,0.0033076014447077666,0.036249745104408544,8.642775e-05,1.5396351563778292e-05,8019.96,1815.5938451935826
699.1666666666666,37.0,0.071,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.071,0.00148182,6.864125,0.07323755,0.1164435,0.0032794626578597896,0.0365091917713511,8.729205000000001e-05,1.4969166893251548e-05,7940.555,1698.746476033065
724.1666666666666,37.1,0.074,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.074,0.00148182,6.864125,0.07549395,0.122089,0.0033832015540688244,0.03652721029372163,8.787565e-05,1.4708812630162047e-05,7887.82,1589.6156452948505
749.1666666666666,37.0,0.077,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.077,0.00148182,6.864125,0.07784625,0.12569550000000002,0.003303472919887174,0.03599777327561006,9.053945e-05,1.3931669174610315e-05,7655.75,1355.98128928706
774.1666666666666,37.0,0.084,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.084,0.00148182,6.864125,0.080107,0.13228099999999998,0.003335754186030898,0.035919707062970076,9.567700000000001e-05,1.2743427048099111e-05,7244.655000000001,1036.8468830303282
799.1666666666666,37.0,0.089,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.089,0.00148182,6.864125,0.08254865,0.13432149999999998,0.00325692760038261,0.036795776375175525,0.000105482,1.2264129430842376e-05,6571.24,823.4012912285128
824.1666666666666,37.0,0.091,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.091,0.00148182,6.864125,0.08530325,0.14055250000000002,0.0034604127388439816,0.036056533068775404,0.0001185285,1.1891437788537035e-05,5847.955,605.2162725392452
849.1666666666666,37.0,0.09,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.09,0.00148182,6.864125,0.08866784999999999,0.146463,0.0032275275259755786,0.03662139678389769,0.000137785,1.2023978148054439e-05,5030.645,444.63768457475834
874.1666666666666,37.0,0.092,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.092,0.00148182,6.864125,0.09223745,0.151234,0.003265129814568388,0.03596123035003364,0.00016156299999999998,1.2948777814472668e-05,4290.25,346.0276792123453
899.1666666666666,37.0,0.096,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.096,0.00148182,6.864125,0.09675295,0.1560245,0.003358592736350731,0.03586527159825076,0.0001913995,1.4513467241768935e-05,3621.4700000000003,269.42641773849664
924.1666666666666,37.1,0.101,MG1655,A02,M9_0.5%_glucose,0.5_µg/ml_tc,MG1655,MG1655,20210604,1,0.101,0.00148182,6.864125,0.1019205,0.162709,0.0032426286877026583,0.03601342432469177,0.00022888550000000002,1.511403012742318e-05,3028.355,199.55408737038175
