time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,promoter,volume_marker,date,run_number
178.95,37.1,0.09,32.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
198.95,37.1,0.095,31.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
218.95,37.0,0.1,33.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
238.95,37.1,0.105,30.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
258.95,37.0,0.11,37.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
278.95,37.0,0.11599999999999999,32.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
298.95,37.0,0.122,32.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
318.95,37.1,0.127,28.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
338.95,37.0,0.133,27.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
358.95,37.0,0.139,34.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
378.95,37.0,0.14400000000000002,25.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
398.95,37.0,0.15,36.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
418.95,37.0,0.157,33.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
438.95,37.1,0.163,31.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
458.95,37.1,0.171,35.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
478.95,37.0,0.177,34.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
498.95,37.0,0.184,41.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
518.95,37.0,0.19399999999999998,30.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
538.95,37.0,0.198,34.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
558.95,37.0,0.209,33.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
578.95,37.1,0.21600000000000003,31.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
598.95,37.1,0.223,34.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
618.95,36.9,0.225,38.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
638.95,37.0,0.24,46.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
658.95,37.1,0.248,28.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
678.95,37.1,0.268,32.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
698.95,37.0,0.29100000000000004,38.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
718.95,37.1,0.317,39.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
738.95,37.1,0.34299999999999997,36.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
758.95,37.0,0.361,38.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
778.95,37.0,0.373,30.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
798.95,37.1,0.382,51.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
818.95,37.0,0.39299999999999996,41.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
838.95,37.0,0.406,37.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
858.95,37.0,0.414,44.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
878.95,37.0,0.425,44.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
898.95,37.1,0.433,41.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
918.95,37.0,0.441,45.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
938.95,37.1,0.451,42.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
958.95,37.0,0.46399999999999997,56.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
978.95,37.0,0.47600000000000003,55.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
998.95,37.0,0.501,52.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1018.95,37.1,0.519,53.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1038.95,37.0,0.535,57.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1058.95,37.1,0.5479999999999999,55.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1078.95,37.0,0.5589999999999999,53.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1098.95,37.0,0.568,53.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1118.95,37.0,0.58,62.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1138.95,37.0,0.588,56.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1158.95,37.1,0.598,62.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1178.95,37.0,0.606,67.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1198.95,37.1,0.618,58.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1218.95,37.0,0.626,78.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1238.95,37.1,0.636,66.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1258.95,37.0,0.6459999999999999,68.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1278.95,37.0,0.6559999999999999,70.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1298.95,37.0,0.6659999999999999,71.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1318.95,37.0,0.675,86.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1338.95,37.0,0.685,72.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1358.95,37.1,0.695,87.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1378.95,37.0,0.703,84.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1398.95,37.0,0.711,81.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1418.95,37.1,0.721,78.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1438.95,37.0,0.7290000000000001,85.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1458.95,37.0,0.737,95.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1478.95,37.0,0.747,94.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1498.95,37.0,0.752,96.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1518.95,37.0,0.762,85.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
1538.95,37.0,0.7709999999999999,93.0,WTlac_T_mCherry,E05,M9_0.5%_glucose,1_ugmL_tetracycline,WTlac,mCherry,20200714,1
18.95,37.1,0.07400000000000001,29.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
38.95,37.0,0.075,30.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
58.95,37.0,0.076,34.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
78.95,37.1,0.077,30.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
98.95,37.0,0.079,34.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
118.95,37.0,0.08199999999999999,29.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
138.95,37.1,0.084,26.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
158.95,37.0,0.087,32.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
178.95,37.1,0.09,32.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
198.95,37.1,0.095,28.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
218.95,37.0,0.098,39.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
238.95,37.1,0.10300000000000001,29.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
258.95,37.0,0.10800000000000001,26.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
278.95,37.0,0.113,31.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
298.95,37.0,0.11800000000000001,22.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
318.95,37.1,0.12300000000000001,26.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
338.95,37.0,0.127,38.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
358.95,37.0,0.132,26.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
378.95,37.0,0.135,40.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
398.95,37.0,0.14,26.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
418.95,37.0,0.146,28.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
438.95,37.1,0.151,35.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
458.95,37.1,0.157,32.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
478.95,37.0,0.162,35.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
498.95,37.0,0.16699999999999998,34.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
518.95,37.0,0.174,33.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
538.95,37.0,0.17600000000000002,42.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
558.95,37.0,0.188,38.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
578.95,37.1,0.195,38.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
598.95,37.1,0.20199999999999999,32.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
618.95,36.9,0.207,35.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
638.95,37.0,0.21,39.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
658.95,37.1,0.214,34.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
678.95,37.1,0.222,37.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
698.95,37.0,0.23,36.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
718.95,37.1,0.233,39.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
738.95,37.1,0.24100000000000002,39.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
758.95,37.0,0.243,31.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
778.95,37.0,0.25,39.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
798.95,37.1,0.257,34.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
818.95,37.0,0.278,46.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
838.95,37.0,0.293,37.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
858.95,37.0,0.308,39.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
878.95,37.0,0.35,45.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
898.95,37.1,0.386,40.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
918.95,37.0,0.39899999999999997,46.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
938.95,37.1,0.40700000000000003,47.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
958.95,37.0,0.418,53.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
978.95,37.0,0.424,45.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
998.95,37.0,0.434,48.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1018.95,37.1,0.44299999999999995,42.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1038.95,37.0,0.455,51.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1058.95,37.1,0.45899999999999996,44.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1078.95,37.0,0.474,44.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1098.95,37.0,0.483,42.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1118.95,37.0,0.489,50.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1138.95,37.0,0.496,56.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1158.95,37.1,0.5329999999999999,44.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1178.95,37.0,0.562,49.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1198.95,37.1,0.562,53.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1218.95,37.0,0.5660000000000001,59.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1238.95,37.1,0.583,59.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1258.95,37.0,0.597,62.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1278.95,37.0,0.607,55.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1298.95,37.0,0.614,64.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1318.95,37.0,0.619,59.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1338.95,37.0,0.624,55.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1358.95,37.1,0.632,63.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1378.95,37.0,0.64,68.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1398.95,37.0,0.647,67.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1418.95,37.1,0.654,69.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1438.95,37.0,0.6609999999999999,73.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1458.95,37.0,0.6679999999999999,71.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1478.95,37.0,0.677,76.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1498.95,37.0,0.6829999999999999,78.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1518.95,37.0,0.693,81.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
1538.95,37.0,0.7020000000000001,79.0,3.19kBT_T_mCherry,E06,M9_0.5%_glucose,1_ugmL_tetracycline,3.19kBT,mCherry,20200714,1
18.95,37.1,0.062,25.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
38.95,37.0,0.064,38.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
58.95,37.0,0.066,33.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
78.95,37.1,0.069,30.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
98.95,37.0,0.07,28.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
118.95,37.0,0.073,35.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
138.95,37.1,0.076,28.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
158.95,37.0,0.078,40.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
178.95,37.1,0.08,31.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
198.95,37.1,0.083,27.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
218.95,37.0,0.085,33.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
238.95,37.1,0.08800000000000001,33.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
258.95,37.0,0.091,32.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
278.95,37.0,0.094,31.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
298.95,37.0,0.09699999999999999,34.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
318.95,37.1,0.1,30.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
338.95,37.0,0.10300000000000001,36.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
358.95,37.0,0.106,29.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
378.95,37.0,0.11,30.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
398.95,37.0,0.114,32.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
418.95,37.0,0.11699999999999999,34.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
438.95,37.1,0.121,34.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
458.95,37.1,0.125,36.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
478.95,37.0,0.128,32.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
498.95,37.0,0.132,42.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
518.95,37.0,0.136,32.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
538.95,37.0,0.138,35.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
558.95,37.0,0.14300000000000002,33.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
578.95,37.1,0.147,33.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
598.95,37.1,0.151,37.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
618.95,36.9,0.154,36.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
638.95,37.0,0.158,36.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
658.95,37.1,0.159,40.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
678.95,37.1,0.163,33.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
698.95,37.0,0.16399999999999998,47.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
718.95,37.1,0.166,33.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
738.95,37.1,0.17,42.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
758.95,37.0,0.172,39.0,lacUV5_T_mCherry,E07,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1
