time_min,temp,OD600,strain,well,media,pos_selection,OD600_norm
19.166666666666668,37.0,0.042,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.003333333333333348
39.166666666666664,37.0,0.043,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.004444444444444445
59.166666666666664,37.1,0.044,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.005555555555555557
79.16666666666667,37.0,0.046,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.00711111111111111
99.16666666666666,37.0,0.047,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.008472222222222228
119.16666666666666,37.0,0.049,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.010277777777777788
139.16666666666666,37.1,0.051,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.011999999999999997
159.16666666666666,37.0,0.053,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.014000000000000005
179.16666666666666,37.1,0.055,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.016250000000000014
199.16666666666666,37.1,0.058,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.0191388888888889
219.16666666666666,37.1,0.061,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.022472222222222227
239.16666666666666,37.1,0.065,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.026361111111111127
259.1666666666667,37.0,0.069,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.030361111111111123
279.1666666666667,37.1,0.075,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.03619444444444445
299.1666666666667,37.0,0.081,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.04233333333333335
319.1666666666667,37.0,0.088,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.049416666666666664
339.1666666666667,37.1,0.097,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.05833333333333335
359.1666666666667,37.0,0.107,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.06825
379.1666666666667,37.0,0.12,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.08119444444444444
399.1666666666667,37.1,0.135,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.09630555555555556
419.1666666666667,37.0,0.152,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.11319444444444444
439.1666666666667,37.0,0.173,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.13425
459.1666666666667,37.0,0.195,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.15625
479.1666666666667,37.1,0.221,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.18230555555555555
499.1666666666667,37.0,0.252,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.21366666666666667
519.1666666666666,37.0,0.293,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.2545277777777778
539.1666666666666,37.1,0.34,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.30161111111111116
559.1666666666666,37.0,0.397,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.3588888888888889
579.1666666666666,37.0,0.463,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.42441666666666666
599.1666666666666,37.1,0.56,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.5215833333333334
619.1666666666666,37.0,0.652,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.6138888888888889
639.1666666666666,37.1,0.744,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.7057222222222223
659.1666666666666,37.0,0.839,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.8006944444444444
679.1666666666666,37.1,0.937,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.8984444444444445
699.1666666666666,37.1,1.032,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,0.9936666666666667
719.1666666666666,37.0,1.117,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.0786111111111112
739.1666666666666,37.0,1.196,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.1576944444444444
759.1666666666666,37.1,1.284,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.2456666666666667
779.1666666666666,37.0,1.342,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.304
799.1666666666666,37.1,1.362,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.323638888888889
819.1666666666666,37.1,1.363,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.3247222222222221
839.1666666666666,37.0,1.366,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.3277500000000002
859.1666666666666,37.0,1.372,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.3336944444444445
879.1666666666666,37.1,1.375,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.33675
899.1666666666666,37.0,1.373,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.3348888888888888
919.1666666666666,37.0,1.375,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.33675
939.1666666666666,37.0,1.378,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.3399166666666666
959.1666666666666,37.0,1.382,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.3439166666666666
979.1666666666666,37.0,1.386,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.3475277777777777
999.1666666666666,37.0,1.392,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.353861111111111
1019.1666666666666,37.0,1.404,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.3659999999999999
1039.1666666666667,37.1,1.422,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.3838055555555555
1059.1666666666667,37.1,1.44,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.4015833333333332
1079.1666666666667,37.0,1.455,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.4169444444444446
1099.1666666666667,37.1,1.47,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.4318888888888888
1119.1666666666667,37.1,1.491,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.4529166666666669
1139.1666666666667,37.0,1.513,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.4748333333333332
1159.1666666666667,37.0,1.532,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.4936666666666667
1179.1666666666667,37.1,1.535,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.4965555555555554
1199.1666666666667,37.1,1.529,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.4906666666666666
1219.1666666666667,37.0,1.522,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.4836111111111112
1239.1666666666667,37.1,1.514,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.4757777777777779
1259.1666666666667,37.1,1.506,MG1655_supp_1,C07,M9_0.5%_glucose_supp,none,1.4676666666666667
19.166666666666668,37.0,0.05,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.011333333333333348
39.166666666666664,37.0,0.051,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.012444444444444445
59.166666666666664,37.1,0.052,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.013555555555555557
79.16666666666667,37.0,0.05,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.011111111111111113
99.16666666666666,37.0,0.054,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.015472222222222227
119.16666666666666,37.0,0.054,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.015277777777777786
139.16666666666666,37.1,0.057,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.018000000000000002
159.16666666666666,37.0,0.061,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.022000000000000006
179.16666666666666,37.1,0.063,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.024250000000000015
199.16666666666666,37.1,0.066,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.0271388888888889
219.16666666666666,37.1,0.069,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.030472222222222234
239.16666666666666,37.1,0.07,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.03136111111111113
259.1666666666667,37.0,0.072,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.03336111111111111
279.1666666666667,37.1,0.081,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.04219444444444446
299.1666666666667,37.0,0.085,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.04633333333333335
319.1666666666667,37.0,0.093,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.05441666666666667
339.1666666666667,37.1,0.104,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.06533333333333334
359.1666666666667,37.0,0.116,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.07725000000000001
379.1666666666667,37.0,0.125,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.08619444444444445
399.1666666666667,37.1,0.144,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.10530555555555554
419.1666666666667,37.0,0.163,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.12419444444444445
439.1666666666667,37.0,0.183,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.14425000000000002
459.1666666666667,37.0,0.21,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.17125
479.1666666666667,37.1,0.239,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.20030555555555557
499.1666666666667,37.0,0.273,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.2346666666666667
519.1666666666666,37.0,0.319,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.2805277777777778
539.1666666666666,37.1,0.372,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.3336111111111111
559.1666666666666,37.0,0.435,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.3968888888888889
579.1666666666666,37.0,0.527,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.4884166666666667
599.1666666666666,37.1,0.607,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.5685833333333333
619.1666666666666,37.0,0.696,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.6578888888888889
639.1666666666666,37.1,0.789,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.7507222222222223
659.1666666666666,37.0,0.882,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.8436944444444444
679.1666666666666,37.1,0.98,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,0.9414444444444444
699.1666666666666,37.1,1.077,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.0386666666666666
719.1666666666666,37.0,1.17,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.1316111111111111
739.1666666666666,37.0,1.247,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.2086944444444445
759.1666666666666,37.1,1.328,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.2896666666666667
779.1666666666666,37.0,1.383,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.345
799.1666666666666,37.1,1.399,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.360638888888889
819.1666666666666,37.1,1.405,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.3667222222222222
839.1666666666666,37.0,1.409,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.3707500000000001
859.1666666666666,37.0,1.408,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.3696944444444443
879.1666666666666,37.1,1.41,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.37175
899.1666666666666,37.0,1.415,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.3768888888888888
919.1666666666666,37.0,1.421,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.3827500000000001
939.1666666666666,37.0,1.428,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.3899166666666667
959.1666666666666,37.0,1.442,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.4039166666666667
979.1666666666666,37.0,1.464,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.4255277777777777
999.1666666666666,37.0,1.484,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.445861111111111
1019.1666666666666,37.0,1.506,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.468
1039.1666666666667,37.1,1.528,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.4898055555555556
1059.1666666666667,37.1,1.559,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.5205833333333332
1079.1666666666667,37.0,1.572,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.5339444444444446
1099.1666666666667,37.1,1.583,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.5448888888888888
1119.1666666666667,37.1,1.575,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.5369166666666667
1139.1666666666667,37.0,1.567,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.5288333333333333
1159.1666666666667,37.0,1.559,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.5206666666666666
1179.1666666666667,37.1,1.549,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.5105555555555554
1199.1666666666667,37.1,1.541,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.5026666666666666
1219.1666666666667,37.0,1.534,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.4956111111111112
1239.1666666666667,37.1,1.528,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.4897777777777779
1259.1666666666667,37.1,1.52,MG1655_supp_1,C08,M9_0.5%_glucose_supp,none,1.4816666666666667
19.166666666666668,37.0,0.042,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.003333333333333348
39.166666666666664,37.0,0.043,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.004444444444444445
59.166666666666664,37.1,0.044,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.005555555555555557
79.16666666666667,37.0,0.045,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.006111111111111109
99.16666666666666,37.0,0.046,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.007472222222222227
119.16666666666666,37.0,0.048,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.009277777777777788
139.16666666666666,37.1,0.05,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.011000000000000003
159.16666666666666,37.0,0.052,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.013000000000000005
179.16666666666666,37.1,0.054,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.015250000000000014
199.16666666666666,37.1,0.057,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.0181388888888889
219.16666666666666,37.1,0.06,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.021472222222222226
239.16666666666666,37.1,0.063,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.024361111111111125
259.1666666666667,37.0,0.067,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.02836111111111112
279.1666666666667,37.1,0.072,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.03319444444444445
299.1666666666667,37.0,0.078,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.039333333333333345
319.1666666666667,37.0,0.085,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.046416666666666676
339.1666666666667,37.1,0.093,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.054333333333333345
359.1666666666667,37.0,0.103,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.06425
379.1666666666667,37.0,0.115,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.07619444444444445
399.1666666666667,37.1,0.13,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.09130555555555556
419.1666666666667,37.0,0.148,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.10919444444444444
439.1666666666667,37.0,0.171,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.13225000000000003
459.1666666666667,37.0,0.196,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.15725
479.1666666666667,37.1,0.226,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.18730555555555556
499.1666666666667,37.0,0.261,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.22266666666666668
519.1666666666666,37.0,0.304,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.2655277777777778
539.1666666666666,37.1,0.355,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.31661111111111107
559.1666666666666,37.0,0.427,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.3888888888888889
579.1666666666666,37.0,0.503,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.4644166666666667
599.1666666666666,37.1,0.58,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.5415833333333333
619.1666666666666,37.0,0.664,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.6258888888888889
639.1666666666666,37.1,0.756,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.7177222222222223
659.1666666666666,37.0,0.854,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.8156944444444444
679.1666666666666,37.1,0.955,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,0.9164444444444444
699.1666666666666,37.1,1.054,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.0156666666666667
719.1666666666666,37.0,1.142,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.103611111111111
739.1666666666666,37.0,1.224,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.1856944444444444
759.1666666666666,37.1,1.311,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.2726666666666666
779.1666666666666,37.0,1.37,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.332
799.1666666666666,37.1,1.393,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.354638888888889
819.1666666666666,37.1,1.397,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.3587222222222222
839.1666666666666,37.0,1.404,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.36575
859.1666666666666,37.0,1.405,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.3666944444444444
879.1666666666666,37.1,1.403,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.3647500000000001
899.1666666666666,37.0,1.406,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.3678888888888887
919.1666666666666,37.0,1.412,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.37375
939.1666666666666,37.0,1.419,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.3809166666666668
959.1666666666666,37.0,1.43,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.3919166666666667
979.1666666666666,37.0,1.448,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.4095277777777777
999.1666666666666,37.0,1.468,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.429861111111111
1019.1666666666666,37.0,1.49,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.452
1039.1666666666667,37.1,1.511,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.4728055555555555
1059.1666666666667,37.1,1.542,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.5035833333333333
1079.1666666666667,37.0,1.564,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.5259444444444445
1099.1666666666667,37.1,1.581,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.5428888888888888
1119.1666666666667,37.1,1.576,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.5379166666666668
1139.1666666666667,37.0,1.568,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.5298333333333334
1159.1666666666667,37.0,1.56,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.5216666666666667
1179.1666666666667,37.1,1.55,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.5115555555555555
1199.1666666666667,37.1,1.542,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.5036666666666667
1219.1666666666667,37.0,1.534,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.4956111111111112
1239.1666666666667,37.1,1.527,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.4887777777777778
1259.1666666666667,37.1,1.521,MG1655_supp_1,C09,M9_0.5%_glucose_supp,none,1.4826666666666666
19.166666666666668,37.0,0.042,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.003333333333333348
39.166666666666664,37.0,0.043,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.004444444444444445
59.166666666666664,37.1,0.044,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.005555555555555557
79.16666666666667,37.0,0.045,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.006111111111111109
99.16666666666666,37.0,0.046,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.007472222222222227
119.16666666666666,37.0,0.048,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.009277777777777788
139.16666666666666,37.1,0.05,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.011000000000000003
159.16666666666666,37.0,0.052,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.013000000000000005
179.16666666666666,37.1,0.054,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.015250000000000014
199.16666666666666,37.1,0.056,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.017138888888888898
219.16666666666666,37.1,0.059,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.020472222222222225
239.16666666666666,37.1,0.063,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.024361111111111125
259.1666666666667,37.0,0.067,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.02836111111111112
279.1666666666667,37.1,0.072,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.03319444444444445
299.1666666666667,37.0,0.077,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.038333333333333344
319.1666666666667,37.0,0.084,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.045416666666666675
339.1666666666667,37.1,0.092,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.053333333333333344
359.1666666666667,37.0,0.102,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.06325
379.1666666666667,37.0,0.113,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.07419444444444445
399.1666666666667,37.1,0.128,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.08930555555555555
419.1666666666667,37.0,0.146,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.10719444444444444
439.1666666666667,37.0,0.168,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.12925000000000003
459.1666666666667,37.0,0.195,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.15625
479.1666666666667,37.1,0.227,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.18830555555555556
499.1666666666667,37.0,0.264,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.22566666666666668
519.1666666666666,37.0,0.308,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.2695277777777778
539.1666666666666,37.1,0.358,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.31961111111111107
559.1666666666666,37.0,0.432,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.3938888888888889
579.1666666666666,37.0,0.502,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.4634166666666667
599.1666666666666,37.1,0.578,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.5395833333333333
619.1666666666666,37.0,0.66,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.6218888888888889
639.1666666666666,37.1,0.752,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.7137222222222223
659.1666666666666,37.0,0.852,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.8136944444444444
679.1666666666666,37.1,0.955,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,0.9164444444444444
699.1666666666666,37.1,1.056,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.0176666666666667
719.1666666666666,37.0,1.145,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.1066111111111112
739.1666666666666,37.0,1.238,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.1996944444444444
759.1666666666666,37.1,1.312,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.2736666666666667
779.1666666666666,37.0,1.374,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.336
799.1666666666666,37.1,1.392,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.3536388888888888
819.1666666666666,37.1,1.398,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.359722222222222
839.1666666666666,37.0,1.402,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.36375
859.1666666666666,37.0,1.422,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.3836944444444443
879.1666666666666,37.1,1.425,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.3867500000000001
899.1666666666666,37.0,1.43,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.3918888888888887
919.1666666666666,37.0,1.439,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.4007500000000002
939.1666666666666,37.0,1.45,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.4119166666666667
959.1666666666666,37.0,1.471,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.4329166666666668
979.1666666666666,37.0,1.492,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.4535277777777778
999.1666666666666,37.0,1.515,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.476861111111111
1019.1666666666666,37.0,1.537,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.4989999999999999
1039.1666666666667,37.1,1.571,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.5328055555555555
1059.1666666666667,37.1,1.586,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.5475833333333333
1079.1666666666667,37.0,1.598,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.5599444444444446
1099.1666666666667,37.1,1.592,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.5538888888888889
1119.1666666666667,37.1,1.582,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.5439166666666668
1139.1666666666667,37.0,1.572,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.5338333333333334
1159.1666666666667,37.0,1.564,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.5256666666666667
1179.1666666666667,37.1,1.556,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.5175555555555555
1199.1666666666667,37.1,1.548,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.5096666666666667
1219.1666666666667,37.0,1.541,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.5026111111111111
1239.1666666666667,37.1,1.535,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.4967777777777778
1259.1666666666667,37.1,1.529,MG1655_supp_1,C10,M9_0.5%_glucose_supp,none,1.4906666666666666
19.166666666666668,37.0,0.043,MG1655_supp_1,C11,M9_0.5%_glucose_supp,none,0.004333333333333342
39.166666666666664,37.0,0.044,MG1655_supp_1,C11,M9_0.5%_glucose_supp,none,0.005444444444444446
